scope,model_id,rows,users,positives,prevalence,average_precision,roc_auc,log_loss,brier,ece20_equal_width,user_gauc_event_weighted,user_gauc_user_equal,user_gauc_eligible_users,user_gauc_eligible_rows,user_gauc_eligible_user_fraction,user_gauc_eligible_row_fraction
primary_warm_user,BL0,42372,983,3558,0.08397054658736902,0.08397054658736902,0.5,0.44839646612378337,0.13238550856258507,0.23551223889513162,0.5,0.5,686,36408,0.6978636826042727,0.8592466723307844
primary_warm_user,ADAM_BL1,42372,983,3558,0.08397054658736902,0.17024006786260618,0.6984628488477628,0.5166919194814649,0.16960978352993153,0.2938382097404685,0.5564854635970519,0.5665143004117058,686,36408,0.6978636826042727,0.8592466723307844
primary_warm_user,ADAM_BL2,42372,983,3558,0.08397054658736902,0.19642849930509337,0.7375421262930428,0.507102442369527,0.1679553128379313,0.28217189786290736,0.6155171958355237,0.6151032756105994,686,36408,0.6978636826042727,0.8592466723307844
all_target_rows,BL0,43027,1000,3621,0.0841564598972738,0.0841564598972738,0.5,0.44853704442209524,0.13245262966827656,0.23532632558522684,0.5,0.5,699,37022,0.699,0.8604364701234108
all_target_rows,ADAM_BL1,43027,1000,3621,0.0841564598972738,0.16952986357631564,0.6966211917227666,0.5166482831953003,0.16954600872129824,0.29350612144125454,0.5565548019583741,0.5656953541241311,699,37022,0.699,0.8604364701234108
all_target_rows,ADAM_BL2,43027,1000,3621,0.0841564598972738,0.1963436847789931,0.7371870019023034,0.5066249987710436,0.16769596727292616,0.2816758498007831,0.6163798283129859,0.6149466073083357,699,37022,0.699,0.8604364701234108
cold_user,BL0,655,17,63,0.09618320610687023,0.09618320610687023,0.5,0.4576310652710579,0.13679469911920702,0.2232995793756304,0.5,0.5,13,614,0.7647058823529411,0.9374045801526718
cold_user,ADAM_BL1,655,17,63,0.09618320610687023,0.12230399661590272,0.573654011154011,0.5138254485122947,0.16542041148250386,0.272023304014854,0.5606663183411447,0.5224801884874997,13,614,0.7647058823529411,0.9374045801526718
cold_user,ADAM_BL2,655,17,63,0.09618320610687023,0.2146474939397657,0.7346900471900472,0.4757391359390732,0.15091888287537322,0.2495864627956974,0.6675308433609474,0.6066793415119645,13,614,0.7647058823529411,0.9374045801526718
