model_id,rows,users,positives,prevalence,mean_probability,mean_probability_minus_prevalence,average_precision,roc_auc,log_loss,brier,ece20_equal_width,user_gauc_event_weighted,user_gauc_user_equal,user_gauc_eligible_users,user_gauc_eligible_rows,user_gauc_eligible_user_fraction,user_gauc_eligible_row_fraction
TARGET_BL0,12399,857,1039,0.08379708040971046,0.0808300907911803,-0.002966989618530161,0.08379708040971046,0.5,0.2880051880014586,0.07678393275191543,0.002966989618530161,0.5,0.5,399,8813,0.46557759626604434,0.7107831276715865
OLD_BL2_PLUS_V011,12399,857,1039,0.08379708040971046,0.08157321676174044,-0.0022238636479700175,0.1878962661174956,0.7200024739389175,0.2639254084574604,0.0728497986481364,0.006645302969147738,0.6213534801021218,0.5936593952757697,399,8813,0.46557759626604434,0.7107831276715865
NEW_BL1,12399,857,1039,0.08379708040971046,0.07746467509116363,-0.006332405318546827,0.17647647165764402,0.6921312221258252,0.2693027566472776,0.07361298578286268,0.006893527313921688,0.6139250157999426,0.5951159100283744,399,8813,0.46557759626604434,0.7107831276715865
NEW_BL2,12399,857,1039,0.08379708040971046,0.07968857812901978,-0.004108502280690679,0.20492815638601405,0.7320913086797978,0.26061834779208437,0.07209781376558717,0.0062004932201781765,0.645536710141604,0.6152884196876202,399,8813,0.46557759626604434,0.7107831276715865
